(35.42225961236424, 886.5407106157602, 48.1885133139104)
(5.96057092980449, 605.7310530569102, 31.452690802612974)
(-8.46643657665804, 452.47645267986115, 19.30053552147332)
(435.44060236212914, 386.718844107274, 13.83526968575298)
(3.9068324944900468, 501.97661952174496, 4.140882263793712)
(18.51035101916834, 671.3568583255565, 18.573724379795035)
(-18.40678345759615, 819.3216775894182, 23.12636873377267)
(145.496520265615, 408.75912817932976, 16.977597083170597)
(5.168805652219291, 766.1983283554313, 9.760666488031955)
(85.17937217740302, 809.2989614334568, 10.740164171773365)
(36.440007206956054, 806.0949040279005, 28.718524713608268)
(128.1959082519606, 13.166577825468153, 16.950829345713277)
(-16.312864095993234, 548.0683242053177, 49.71355318995529)
(416.2665076545251, 809.0382288563462, 16.495253503287138)
(1604.578187846616, 979.7916139916542, 26.256023321731902)
(1584.1823047037317, 682.6839006707733, 33.118586592328256)
(1203.289781981547, 659.8887316406004, 6.317418165200418)
(1594.8846203910389, 579.8243844111801, 15.550951665552414)
(1580.5051951430673, 908.3716758215768, 29.928669442644814)
(1636.3945331366033, 711.6304725399777, 38.417497292099846)
(1606.886411285522, 445.60136030699186, 14.905277401296873)
(1628.821084362085, 508.030231602828, 67.20997037021161)
(1611.8967346582272, 669.6045548058851, 12.953179280274716)
(1579.1379409354909, 687.3138759583151, 45.472205661406605)
(1313.8404485847964, 794.7307401272716, 14.216754498228564)
(1577.295025417029, 861.7995143241882, 34.52230397586885)
(1455.2225638415964, 780.7646556984455, 33.036517995381594)
(1596.3975606138772, 991.5643693278666, 31.826278083332465)
(1890.3582161186569, 795.3443472308875, 5.492045550396558)
(1690.758965083742, 804.4376157141704, 6.695481590778696)
(1991.0215947930578, 549.1992396727318, 16.542076529551455)
(1812.0303211386522, 792.7919139785305, 9.80616672298465)
(1591.5008578717375, 908.691447664755, 14.422812063234058)
(1547.02033878161, 792.7739303619204, 47.61217800571659)
(1641.0369519608182, 914.1936011307203, 67.10783931740679)
(1568.7280231807067, 207.35303156121245, 34.448364114783026)
(1571.5646683674013, 431.5808146752037, 33.895690480130774)
(1529.21438683904, 819.4476906133401, 28.117096486605504)
(1603.3269394665172, 653.520762132581, 26.395647824461392)
(1393.611639893946, 815.2651672483074, 21.952101858060356)
(1949.8939701567215, 598.964549127392, 87.70670604262041)
(1603.6398414733715, 583.3249972864927, 14.47039072252479)
(1608.3639716868038, 705.8915653970868, 29.79865996479973)
(1239.0010644764343, 529.6176228932244, 56.798502100605084)
(1818.1921650227964, 403.70913555067847, 8.071698557734258)
(1584.7179166658636, 573.8620644889082, 30.036876413970862)
(1416.2499156023528, 777.8101577424385, 32.015865532102886)
(1593.958613566027, 792.7939219781899, 13.889615965561816)
(1779.5753757743, 381.8754163165951, 18.460831765795383)
(1588.7679975093076, 865.1130673725918, 16.478572492041785)
(1610.3154664554881, 754.2495642083574, 19.19245489179934)
(1573.0233507762678, 679.7815038388025, 49.49542603169819)
(1485.528566529816, 809.6662415936139, 13.699762573127863)
(270.2054889892819, 2031.8343788560067, 39.607427562915696)
(584.2722184668505, 2030.1447777393132, 44.096689749324824)
(516.6490337863024, 2013.4821675993321, 49.09956325853056)
(170.78225270477265, 2004.580594242321, 8.611485116027888)
(282.9458011321248, 2026.9738141187784, 41.012926871662614)
(809.8793438285722, 1928.6688670905246, 10.992719109246277)
(368.4021507840486, 2032.1546877946676, 36.745877294631946)
(458.14090143808045, 1990.5829933409796, 26.840339812350397)
(812.5170511911494, 2009.7435497411066, 12.67618801905244)
(795.8547426274597, 1957.0131675486466, 37.822139994401255)
(394.6110078173366, 2009.5516184541798, 26.665842577530732)
(421.5372799278375, 1914.7487986280114, 54.27890280547965)
(10.029753843149024, 2011.936756244927, 13.56159488493858)
(586.8261689815492, 1983.9519165879324, 17.688425141350173)
(471.0476976301858, 2009.876282325545, 17.975467738308865)
(499.1863033964009, 1590.5615489592567, 40.59540783467381)
(748.5043957789997, 2003.30043983756, 6.765000774965853)
(122.98958447821707, 1990.5784071257276, 24.978647662860975)
(668.8532531998651, 1970.0141398478174, 30.11975970250822)
(552.4579268235068, 2011.6144085172455, 20.178609597803653)
(445.0137776547032, 1986.150273739154, 34.836668205862544)
(577.8831937555934, 2008.0346402298799, 15.874574006574337)
(793.8539706094996, 1968.645707148094, 32.648059331025884)
(178.74812903210085, 2008.7805083222568, 45.0260417230159)
(858.0684176228137, 2006.887454203377, 9.184058543458823)
(779.6285075340329, 2003.6519138534848, 8.576388626395287)
(960.8085370152132, 2003.7462239302913, 5.098104501885796)
(814.2153891025271, 1893.3559407254086, 19.475645903577558)
(509.47411536144097, 2020.4006798080202, 23.06200557628634)
(732.9431805146223, 2003.9570763953855, 15.408322955244879)
(781.4181524153405, 1831.6061405678051, 19.776857057085554)
(382.40589189884884, 1890.313610187849, 20.389983168824735)
(649.9051441928913, 1977.3856798922006, 35.90446659405413)
(496.07319982461433, 2021.828594674648, 30.690134587747277)
(782.3135336947945, 1991.7912567156527, 9.601188619277641)
(753.6429013910172, 1989.488316219609, 22.590008072684846)
(584.593533453103, 1964.6445033102568, 46.688658659298305)
(246.58048824391454, 2012.95927189511, 21.469720478978854)
(806.4183717946383, 1779.792575493326, 18.915993150996133)
(338.2318022585198, -19.376378208907852, 19.815666479902273)
(456.41072625159154, -19.781860797421427, 24.494782756481175)
(431.9688640435529, -27.570638938403444, 37.8645559286143)
(376.8642636862039, 224.43823210115113, 25.998781188962255)
(695.029997042961, -10.484729595600207, 22.482931663393163)
(543.4282012070206, 25.735081855604477, 26.725423250285008)
(405.85280420176804, 39.50651374537688, 17.998161525564477)
(383.1391539345383, 190.04193257753997, 23.690624480742258)
(632.4579243726998, -15.075707040549226, 20.961484738123442)
(385.24043497721294, 292.18812120839834, 19.820714063176577)
(762.0558421576433, 30.71745911708767, 45.12503000801824)
(606.7642272303708, -36.607179920498524, 45.0465040154971)
(444.74496952837865, 94.07636880431869, 66.46987487058841)
(377.379066561375, 232.17137033098442, 23.11148906206739)
(269.149002889458, 4.265105029987311, 22.56139284155512)
(484.5971440562598, -3.2169778786225436, 9.43123214812183)
(805.5744019344788, 54.067967504080855, 8.706038289463924)
(394.61519166052847, 301.36497222410475, 12.085032178416853)
(1065.5687160772723, -6.973369263774444, 10.588513485101055)
(316.54524542490617, -26.761290266607944, 35.131444936884186)
(326.56020720718254, -14.862052956945746, 23.003183995717603)
(219.2231844731109, -10.450589829513326, 21.196040338135116)
(728.9596471474248, 4.8411754462083465, 9.269689201570483)
(410.85609771600724, 228.7607592487496, 31.94797444070778)
(422.95981214418265, 61.44041441044787, 41.594299708788924)
(-5.8548187454102845, 220.99768260541833, 10.660802590028075)
(504.10002517935254, 29.7845040491909, 29.9140809653181)
(548.180473855189, -10.297853874466895, 15.01638613564059)
(842.4385697841283, 36.699313216091184, 60.03947635803103)
(206.45091207706207, -27.564101153341035, 62.92060173915911)
(417.0410120808582, 201.91749694933335, 23.92509906962511)
(607.1730560217428, 25.919832612577594, 30.510516092759115)
(406.72728978860164, 90.18820352158181, 15.26093524914484)
(783.7508876887662, 183.13313405219577, 23.882744475525165)
(197.62254785972664, 8.023521734014963, 20.416840079903366)
(878.6936649246495, 17.056512965009347, 17.928385324437006)
(372.11154270699143, 309.55870333732855, 27.89613280702618)
(907.4093898464704, -12.957497493623578, 45.453941352586156)
(810.6125628380927, 101.30457332748742, 29.788797595342817)
(1604.3407940400168, 487.85918093085536, 27.228259591703242)
(1572.634312662681, 804.6357411621402, 16.964785798154512)
(1208.4130803405242, 976.4153780188853, 14.267468892911214)
(1553.2676064074813, 766.2948729818108, 40.074572006302915)
(1559.9180194865282, 807.5769829711556, 19.075000110759394)
(1550.2621713548642, 811.0881345335093, 14.503740341312065)
(1587.7849730635155, 470.36069576760497, 15.655262495359057)
(1229.4298499633908, 699.6625758304655, 29.577395098352092)
(1467.0326297442937, 795.659076111221, 10.3608005244009)
(1569.2494889672798, 778.901522169404, 24.79013341730642)
(1495.0366774268887, 795.4605116903815, 9.528123559391645)
(1592.1945789432812, 573.4214141044278, 39.01112966485539)
(1746.9585345566081, 451.780536647331, 66.90215620167305)
(1913.0067149842423, 787.2334155811241, 18.37666516791909)
(1585.057396802081, 804.6933156697262, 8.73399647176182)
(1852.1884777835396, 792.4326427707684, 13.510461597600381)
(1715.0819900640054, 813.2391551934662, 32.078070324466296)
(1561.1897009361069, 772.6680812084646, 29.531166255838478)
(2017.9806972031151, 884.4084550073628, 19.22274331583031)
(1861.9280180564235, 793.3972966341095, 29.203937925690404)
(1632.5839430547935, 576.3320264394542, 50.59153948365719)
(1392.2892508700359, 795.1014422734876, 30.874832869132742)
(1736.2118383136926, 795.0996910677148, 23.025947483044227)
(1478.337178823024, 817.3472900406365, 48.29947572776717)
(1896.7431801997634, 783.3706229398547, 23.36306104146931)
(1594.453880146476, 759.0308613716179, 17.65326046232884)
(1488.1214302854569, 807.5622526789908, 8.67063019200705)
(1606.2206073220125, 820.2648452554237, 8.825499751939962)
(1608.8117826928637, 468.77546688317534, 35.33874434082564)
(1622.2736703285786, 808.5393280261029, 22.84231424460012)
(1583.8733929913308, 990.1737568394406, 19.389660810570035)
(1579.7421604025367, 1038.5358578524801, 49.461038653241026)
(1383.8219216983714, 793.2988050510826, 35.37216028092035)
(1594.7350484829756, 933.77945492091, 18.958055969889926)
(1340.1384934377725, 820.7741203948725, 36.77437190538534)
(1617.2492799599581, 1041.0414734870437, 44.705829402665266)
(1610.703931266595, 618.9605681117799, 37.10109980744068)
(1559.8370414215203, 369.15763120656555, 32.497954038752226)
(1683.675757578577, 816.0124941743194, 26.030209869131582)
(974.5313421456376, 1984.1423967827789, 30.669182341777336)
(893.2703325458291, 2016.2027335942312, 27.156150653322396)
(807.8216030051132, 1656.4679071676078, 27.79793509666579)
(1026.1268583160931, 2040.2409494947117, 44.64306047099016)
(503.4542925806613, 2052.9064335456023, 59.31221364119222)
(804.2214639900697, 1951.2818127515372, 9.565844989989158)
(732.3453712246711, 1987.623969931627, 43.280178299326195)
(809.584587454948, 1985.6032996062077, 25.788662888349272)
(771.8720020182786, 1890.3797163473573, 39.72408566682963)
(890.4493597591553, 2010.70051748456, 23.15439887724442)
(721.5703870944499, 1826.709251513249, 85.29055455291943)
(870.2641584000601, 2012.5157585964537, 14.10175839138588)
(840.036354565118, 1987.516581934285, 15.102336973541817)
(1039.6885934128932, 1994.7806268158217, 13.531281002203178)
(850.4298909116535, 1991.8392386070677, 13.343875263135002)
(673.3168318766351, 1992.4653348647696, 25.916857785170315)
(788.7608554974171, 1640.4021003081025, 30.054116000802416)
(763.5558141896952, 2006.6956020517146, 14.977750381774255)
(1169.8629837115964, 2009.3655548509882, 14.927855114204755)
(692.6448604159124, 1995.0067040920626, 12.167470968046667)
(898.6880376589629, 1918.7110894047605, 89.65189377012699)
(532.2328980136454, 1994.5518612243116, 15.460738007776436)
(983.248874091792, 1994.6047773586017, 5.505329516517656)
(810.5847169726338, 1713.4567180518916, 16.38347967065035)
(863.5748050612432, 2007.049977829301, 16.96248475504276)
(216.2763938340853, 2024.5645815794928, 28.89133014477745)
(921.4475509946722, 1958.4183175754074, 43.95215248230657)
(911.7166503128674, 1992.0572393192103, 32.66297679259254)
(484.6195235172415, 2015.230083798257, 119.23552908828334)
(505.82142022434266, 2022.1601444657056, 23.58874906619465)
(809.2025964135632, 1809.8664548938118, 10.059076375663643)
(545.7071306457301, 1995.0273303311226, 29.75706769516047)
(652.1660169564361, 2004.7184566498868, 17.665345070066994)
(770.7077894503733, 1942.6524046822585, 87.01686020267842)
(442.5410422653408, 1910.6539422845922, 56.81508623687699)
(773.530916252276, 1932.193892811468, 46.24277107307681)
(735.6665422379382, 1992.6736860243457, 19.580117133449964)
(804.2422515003273, 1914.088843671861, 31.85699068212667)
(698.3998165197241, 2038.2371904148004, 73.45027536200776)
(2008.521239484136, 1756.17041066995, 9.049460241290301)
(2005.99167415331, 1905.5204050792918, 24.869426343113346)
(1992.5758566507545, 1917.3738655143707, 40.704038170389836)
(2017.6774422525982, 2012.3161359148799, 22.513146913328804)
(1928.1949270722857, 2016.9853848038554, 21.7880509115328)
(2012.2436621727563, 1751.8363178163222, 14.167377114304196)
(1995.4368740595223, 1785.1484171507525, 21.167340442678594)
(1994.6291002241846, 1652.16509716477, 20.468492167233514)
(2009.8841195424461, 1947.750614916873, 11.84008820243845)
(2004.0290599065695, 1855.5953512478254, 10.792945670878616)
(1866.8341376760416, 1981.25007204947, 33.31917055973729)
(2052.6421131407924, 1889.477804126473, 67.10440060404301)
(2009.0976593824207, 1758.2440895748985, 12.21571373495478)
(1978.6838530638738, 1911.3556814567794, 63.19777710276469)
(2012.7057187307316, 1591.614233615035, 20.73457247339221)
(2013.4839952272628, 1453.774586224988, 25.940000882055724)
(1983.385031994268, 1985.4713471465475, 19.253736089385846)
(1993.5738825722383, 2003.4490019273192, 4.836994460329968)
(2008.5211232106085, 2032.9584765146765, 70.66761062331828)
(1960.1709337161915, 1596.4854219969254, 40.80775269030588)
(2016.3137779532665, 1715.370264809318, 28.757991042483766)
(2004.3696649322305, 1600.5240955289285, 14.294294658046585)
(2024.092085317289, 1797.9797975348042, 53.74633411671901)
(1985.986210588669, 1657.5085081448353, 23.383715028239845)
(2011.220593734845, 1828.221065005938, 36.67205609492498)
(1892.3263939287176, 2004.1842125258052, 9.247374740506825)
(1960.667929446892, 1934.853289568664, 48.41303645392401)
(2011.6592823200256, 1913.8215711856483, 43.41690139853099)
(1979.6256344377703, 1919.8191958698353, 26.114688105617876)
(1991.1601849979131, 1863.9922004353011, 23.363254849045536)
(2006.024105944497, 1987.598472407743, 19.5065882210044)
(1989.3604348792596, 1541.7877756223866, 33.41699592158049)
(2022.3645215926351, 1991.2038327276214, 64.25567820178657)
(1891.548901471051, 1604.751378932466, 29.05269068055935)
(1995.6548218160497, 1915.6883465177877, 14.603492681168573)
(2006.7718674655061, 1825.8749628181592, 9.246794317744856)
(1981.8423020222929, 1766.797385550157, 33.58601615092357)
(1860.8171992370492, 2042.738321102508, 79.76476137448716)
(2004.3403878328359, 1877.8887275276275, 6.1378651477505)
(823.1137996725843, 1995.681772219942, 16.62971529334169)
(1230.3048583713107, 1563.3599735566277, 38.73862186669455)
(1082.6770921393413, 1613.5146707372492, 31.825193650582943)
(1211.0472581455374, 1577.5559363635878, 15.874451494869446)
(803.4280525859762, 1607.1205894460736, 7.52540819965076)
(1077.8686786069086, 1608.6925336590984, 9.059621787722122)
(1126.8955758112452, 1634.0303347663291, 34.198962119948156)
(1014.0806135211957, 1663.6724840231939, 66.6773916636002)
(1205.9337833625032, 1772.949780725325, 26.029235515586226)
(958.6584430378664, 1583.6065151938517, 22.357356313068525)
(786.4195537610842, 1680.284123930248, 20.910777496721096)
(1254.1376650338348, 1878.7841517275135, 57.63681046936045)
(818.1214615849847, 1304.4260055806183, 49.7119354021823)
(775.6634582321383, 1646.9913821129817, 40.67444362427945)
(977.7392816071886, 1995.716425237449, 38.0709342280135)
(1231.5735036552737, 1493.0111334954465, 62.808537626699795)
(1006.6460979862305, 1594.0908884956648, 15.60950083310002)
(804.4551009926332, 1897.8160040897073, 11.529988871534963)
(1211.3087615774707, 1718.6876311878318, 14.14812417148535)
(1230.000776276614, 1844.528316641967, 33.76218254476482)
(1208.8759971180664, 1344.5676469655714, 14.667264152679628)
(809.2022268127027, 1722.899286147771, 21.003744709698324)
(1192.3262841262228, 1412.2592793908589, 13.23062029517707)
(803.2285511733411, 1518.3542835009587, 17.48483302263819)
(908.7497165932502, 2008.2581483319361, 36.31906368672957)
(733.503191733732, 1595.3683258923522, 14.240937876560848)
(1226.911185310035, 1880.800485290287, 35.838685556986555)
(887.8575136323701, 1635.0527559812558, 50.34465235589526)
(824.9079442286685, 1876.0443858194153, 35.496159526726565)
(691.0021708605166, 1212.595298627184, 14.667377857283661)
(1187.973633760437, 1956.5284084852644, 34.81191027830457)
(742.982040541976, 1608.0935782611098, 17.37558760780996)
(1167.5053150673234, 1740.4954586227552, 90.6569839570582)
(824.9672102131344, 1288.0362294225383, 39.146724674821236)
(1135.2073926718558, 1591.3503868044168, 46.87598590081952)
(1054.870881017268, 2018.9207922556325, 28.48608774457228)
(746.8379649851368, 1595.8331915235476, 5.913322476088939)
(680.8835989962947, 1584.2337510204338, 19.919964195657947)
(874.0867809907082, 1637.980144135873, 49.358158924141506)
(933.1946787937268, 1618.853722911613, 20.693349340823076)
(946.2151374795509, 2005.665082980534, 9.859000035383781)
(780.4501433289863, 1611.0206033100928, 13.70844623798821)
(1399.8562459321877, 1576.7803477721975, 28.09349884629631)
(779.2552042837282, 1595.1832219339221, 29.19399303844092)
(786.0167052964435, 1366.4535471845338, 28.82246428023969)
(944.3510305620093, 1606.2010950497076, 25.20757185293428)
(751.7633921293229, 1589.3929190572926, 21.71409110997297)
(1192.6358542143712, 1715.7498386215443, 8.113582169487538)
(1228.3897293045025, 1620.2816013164927, 29.01275562649056)
(793.7048331827666, 1896.0301427294178, 16.678594547611837)
(1188.8012035027516, 1595.0710230822203, 9.383458899510737)
(804.1596358633167, 1435.946867211583, 25.415809364863087)
(852.17428081615, 1611.7537749198427, 12.528687357035537)
(793.414718127904, 1777.9730651878958, 35.40401405947047)
(1194.2669471560812, 1805.7386939709115, 7.738151326421239)
(1040.2021352688157, 1608.886262763907, 12.676514082950852)
(1559.9573329434365, 1871.846560034775, 51.86785861451467)
(859.4606739619244, 1588.8263285901073, 13.067269488605552)
(1028.5656439584004, 1577.9276595918936, 35.41870797043833)
(1092.4337905316393, 1994.0239509855205, 19.60470829615942)
(1029.5803893029622, 2017.8762825039375, 31.066898661693042)
(832.9138057467696, 1554.1266789414392, 40.01772674418318)
(1113.982698297746, 1183.9982575552594, 29.273950241589276)
(995.8741412066815, 2023.011236291065, 45.69678082044555)
(1246.7615050591144, 1592.2565080430115, 33.11572756243777)
(1018.584955921215, 1942.250685123182, 64.65881860332487)
(788.070210881254, 1606.1801587153386, 17.08687568167233)
(1125.5814246324721, 1576.2945570916402, 67.70657859966875)
(1207.1166191285508, 1548.037776277429, 24.32205843132163)
(1002.8720520497875, 1587.1010940351293, 18.768950929246305)
(740.0673581328656, 1651.3209588320137, 59.982952629057635)
(808.2525006606866, 1692.9525592137943, 15.321178363697145)
(859.0747371374763, 2014.0739049128226, 16.267463431588155)
(981.1927373263972, 1615.8898131445844, 50.14777202104021)
(1249.0174444579302, 1532.4292083345642, 55.718983629445106)
(1191.1164184880013, 1890.922126705216, 9.737443759450988)
(1172.9590693965606, 1609.0635429198755, 12.825802024033528)
(1185.0615321081068, 1441.6577569751908, 15.8043898529926)
(1619.9764406234435, 1239.1519750191578, 25.191746177194506)
(1552.64932427256, 970.5900815877274, 59.42462760854878)
(1203.6715724996102, 1330.8209310049974, 5.313169941139015)
(1150.7334640743745, 1529.83280326221, 55.67548137874266)
(1195.869650472802, 693.6022981332221, 7.593190226161894)
(1221.276575328804, 1607.6402457079157, 44.22875676547041)
(1563.873466955443, 1361.045951002891, 38.234026240928344)
(1190.8397366184558, 1353.1636416458366, 23.936488882373943)
(1583.809030574003, 1275.0530485901486, 17.408174490434224)
(1608.8982286463483, 1146.4502883904847, 12.82132030421675)
(1487.0653504791808, 1206.1410213477022, 39.50372377209783)
(1286.0810453518184, 1231.2167587953254, 39.91112601914023)
(1463.3856747027965, 1157.8331206357088, 47.810654082267284)
(1173.7688166011988, 1156.4834811933008, 32.25124601577654)
(1509.1516570887027, 1192.8060880098453, 20.752885918942553)
(1399.1426731263368, 1556.3436266196484, 53.65282998394571)
(1098.980719900365, 1222.2559085153105, 22.323819719765375)
(1592.864396080806, 1417.9997891308503, 15.590117111458262)
(1578.4685942228637, 1171.8358813524246, 49.854630431101434)
(1264.4251967319253, 1042.661086185722, 84.74780078671573)
(1204.7964111126341, 1446.2708992295927, 18.348587714338116)
(1205.2370933104123, 1207.812125475674, 27.931659772410555)
(1370.7386293650034, 1179.2787884316624, 31.42885892604148)
(1453.9838068184542, 1181.6648027292563, 23.507700162071817)
(1595.67665940551, 962.8762878743381, 19.913887373523302)
(1590.403608630563, 1392.1439847031766, 30.149105060964082)
(1534.041858953186, 1187.0730274250172, 13.491993592090683)
(1553.7956466581263, 1475.9887017968429, 52.795150800585176)
(1236.5578850833142, 1195.1426215544502, 5.092112229740962)
(1187.7697382473561, 1499.4056024419162, 12.781551309733787)
(1559.9189126985996, 1446.643692653106, 47.35548844299823)
(1346.7700274890126, 1203.9184192686077, 3.935215520104899)
(1193.2281336288681, 1113.5431554054942, 8.978358750074673)
(1173.1310360269017, 1478.3128488802283, 37.95604100581616)
(1353.2490786319481, 1195.702160231576, 21.888949938135802)
(1358.3596136436968, 1571.0729805094281, 46.89100539731536)
(1613.7134303684502, 1193.5845549896333, 16.493230439880655)
(1354.6852676408485, 1186.6858948251634, 24.510782805552093)
(1695.291343844923, 780.8340166809191, 28.81768915638579)
(388.00439887240157, 1060.3314977416646, 21.387566178742663)
(415.57716881691925, 1280.6442981344735, 41.57614912671037)
(318.25057122758574, 1214.7823907160569, 22.54824718942475)
(517.512814114844, 1196.173987405491, 4.139036137811199)
(482.0303842800828, 1210.1861998218708, 21.754043989506414)
(412.8927364967539, 878.0195524281064, 36.40804127831512)
(284.6373771140924, 1196.130000885946, 10.495562613778974)
(403.82871610096913, 1103.5356169333172, 16.7262278518323)
(416.7918748363743, 724.7148382252715, 19.308947835146043)
(190.50900560488986, 1210.0233789011822, 34.692982085448456)
(414.53258303339817, 1055.704128926968, 19.994766261295492)
(194.02404813239747, 774.0155779949561, 33.16905356083359)
(182.11400770883364, 785.1342581086429, 40.79593780319474)
(-3.9696095291048437, 565.8713488885752, 13.082913114700519)
(416.6888536977537, 1059.512450509981, 17.055575189746303)
(428.13643537711806, 1397.9864062486668, 42.285224135260556)
(355.135909027428, 1217.0306709766492, 17.50903776340791)
(706.2380184877211, 786.1701139194558, 32.167476948941584)
